29,4/23/2010 5:45,1,1,1,0
9105,4/23/2010 5:49,1,0,1,0
9014,4/23/2010 5:51,1,0,1,0
5067,4/23/2010 5:51,1,0,1,0
9014,4/23/2010 5:52,1,0,1,0
9104,4/23/2010 5:54,1,0,1,0
7086,4/23/2010 5:55,1,0,1,0
7086,4/23/2010 5:55,1,0,1,0
9112,4/23/2010 6:09,1,0,1,0
6083,4/23/2010 6:18,1,0,1,0
6068,4/23/2010 6:18,1,0,1,0
20,4/23/2010 6:18,1,0,1,0
6083,4/23/2010 20:34,1,0,1,0
8094,4/23/2010 20:35,1,0,1,0
9111,4/23/2010 20:35,1,0,1,0
6082,4/23/2010 20:35,1,0,1,0
6071,4/23/2010 20:36,1,0,1,0
6081,4/23/2010 20:36,1,0,1,0
6080,4/23/2010 20:36,1,0,1,0
9110,4/23/2010 20:37,1,0,1,0
9106,4/23/2010 20:49,1,0,1,0
9106,4/23/2010 20:49,1,0,1,0
27,4/23/2010 20:53,1,0,1,0
8101,4/23/2010 20:53,1,0,1,0
8098,4/23/2010 20:53,1,0,1,0
29,4/23/2010 21:03,1,0,1,0
29,4/23/2010 21:03,1,0,1,0
29,4/23/2010 21:05,1,0,1,0
5067,4/23/2010 21:16,1,0,1,0
9106,4/23/2010 21:58,1,0,1,0
9106,4/23/2010 21:59,1,0,1,0
8102,4/23/2010 22:22,1,0,1,0
29,4/23/2010 22:32,1,0,0,0
29,4/24/2010 0:47,1,0,1,0
2052,4/24/2010 0:57,1,0,1,0
2052,4/24/2010 0:58,1,0,1,0
2052,4/24/2010 0:58,1,0,1,0
2052,4/24/2010 0:58,1,0,1,0
2052,4/24/2010 0:58,1,0,1,0
9112,4/24/2010 0:58,1,1,1,0
2052,4/24/2010 0:59,1,0,1,0
6083,4/24/2010 0:59,1,0,1,0
6081,4/24/2010 1:00,1,0,1,0
6081,4/24/2010 1:00,1,1,1,0
6082,4/24/2010 1:00,1,1,1,0
27,4/24/2010 1:00,1,1,1,0
6081,4/24/2010 1:00,1,1,1,0
8098,4/24/2010 1:00,1,1,1,0
8094,4/24/2010 1:01,1,1,1,0
9111,4/24/2010 1:01,1,1,1,0
6083,4/24/2010 1:01,1,0,1,0
6083,4/24/2010 1:01,1,1,1,0
8101,4/24/2010 1:01,1,1,1,0
6071,4/24/2010 1:01,1,0,1,0
8102,4/24/2010 3:08,1,0,1,0
8102,4/24/2010 3:08,1,1,1,0
6071,4/25/2010 20:09,1,0,1,0
9016,4/25/2010 20:09,1,0,1,0
9104,4/25/2010 20:16,1,0,1,0
9112,4/25/2010 20:22,1,0,1,0
9110,4/25/2010 20:27,1,0,1,0
9111,4/25/2010 20:27,1,0,1,0
2052,4/25/2010 20:34,1,0,1,0
27,4/25/2010 20:35,1,0,1,0
8098,4/25/2010 20:35,1,0,1,0
6081,4/25/2010 20:35,1,0,1,0
9112,4/25/2010 8:43,1,0,1,0
9016,4/26/2010 8:44,1,0,1,0
6083,4/26/2010 8:44,1,0,1,0
6081,4/26/2010 8:44,1,0,1,0
27,4/26/2010 8:44,1,0,1,0
9111,4/26/2010 8:45,1,0,1,0
6071,4/26/2010 8:45,1,0,1,0
9104,4/26/2010 8:45,1,0,1,0
9106,4/26/2010 8:45,1,0,1,0
8098,4/26/2010 8:45,1,0,1,0
5067,4/26/2010 8:45,1,0,1,0
9110,4/26/2010 8:46,1,0,1,0
8094,4/26/2010 8:48,1,0,1,0
6082,4/26/2010 8:48,1,0,1,0
6077,4/26/2010 8:48,1,0,1,0
6077,4/26/2010 8:48,1,0,1,0
9109,4/26/2010 8:53,1,0,1,0
7086,4/26/2010 8:57,1,0,1,0
9105,4/26/2010 8:57,1,0,1,0
6068,4/26/2010 10:00,1,0,1,0
21,4/26/2010 10:00,1,0,1,0
20,4/26/2010 10:04,1,0,1,0
8102,4/26/2010 11:03,1,0,1,0
9016,4/26/2010 11:08,1,0,1,0
9016,4/26/2010 12:01,1,3,1,0
9112,4/26/2010 12:04,1,2,1,0
8094,4/26/2010 12:08,1,0,1,0
8094,4/26/2010 12:09,1,2,1,0
6082,4/26/2010 12:09,1,0,1,0
6082,4/26/2010 12:09,1,2,1,0
2052,4/26/2010 12:09,1,2,1,0
6081,4/26/2010 12:20,1,2,1,0
2052,4/26/2010 12:22,1,3,1,0
9112,4/26/2010 12:45,1,3,1,0
2052,4/26/2010 13:04,1,1,1,0
6082,4/26/2010 13:07,1,0,1,0
6081,4/26/2010 13:09,1,3,1,0
9112,4/26/2010 14:32,1,1,1,0
8098,4/26/2010 14:32,1,1,1,0
9110,4/26/2010 17:40,1,0,1,0
9016,4/26/2010 17:40,1,1,1,0
9104,4/26/2010 17:56,1,0,1,0
9109,4/26/2010 17:56,1,1,1,0
9104,4/26/2010 17:56,1,1,1,0
7086,4/26/2010 18:03,1,1,1,0
21,4/26/2010 18:06,1,1,1,0
6083,4/26/2010 18:06,1,1,1,0
6082,4/26/2010 18:07,1,1,1,0
8094,4/26/2010 18:07,1,1,1,0
9105,4/26/2010 18:07,1,1,1,0
9106,4/26/2010 18:16,1,0,1,0
9111,4/26/2010 18:22,1,1,1,0
5067,4/26/2010 18:45,1,0,1,0
6081,4/26/2010 19:07,1,1,1,0
20,4/26/2010 19:14,1,0,1,0
27,4/26/2010 19:39,1,0,1,0
6068,4/26/2010 19:41,1,1,1,0
8102,4/26/2010 20:05,1,1,1,0
9016,4/27/2010 8:08,1,0,1,0
9104,4/27/2010 8:14,1,0,1,0
6071,4/27/2010 8:18,1,0,1,0
6083,4/27/2010 8:29,1,0,1,0
8094,4/27/2010 8:29,1,0,1,0
29,4/27/2010 8:30,1,0,1,0
9111,4/27/2010 8:41,1,0,1,0
6081,4/27/2010 8:42,1,0,1,0
6077,4/27/2010 8:43,1,0,1,0
9109,4/27/2010 8:47,1,0,1,0
2052,4/27/2010 8:54,1,0,1,0
20,4/27/2010 8:55,1,0,1,0
6082,4/27/2010 8:56,1,0,1,0
27,4/27/2010 8:56,1,0,1,0
